Cluster	category	obsRatio	expRatio	bgRatio	foldEnrich	pvalue	ontology	BH	Description	numDEInCat	numInCat	Foreground	Background	geneID	geneNames
F10	GO:0016607	36/405	16/405	289/7365	2.25	1.39582054315406e-05	CC	0.0109128534347416	(CC) nuclear speck	36	289	405	7365	O00571/O43290/O75400/O75494/O75533/P18583/P23246/P49756/P55196/P84103/Q00839/Q01081/Q05519/Q07065/Q07955/Q13148/Q13247/Q14669/Q14671/Q14966/Q15233/Q15365/Q16629/Q66PJ3/Q6P2Q9/Q8IYB3/Q8WWM7/Q92841/Q96PK6/Q96T37/Q9H307/Q9NTJ3/Q9NYF8/Q9UKV3/Q9UQ35/Q9Y2W1	DDX3X/SART1/PRPF40A/SRSF10/SF3B1/SON/SFPQ/RBM25/AFDN/SRSF3/HNRNPU/U2AF1L5/U2AF1/SRSF11/CKAP4/SRSF1/TARDBP/SRSF6/TRIP12/PUM1/ZNF638/NONO/PCBP1/SRSF7/ARL6IP4/PRPF8/SRRM1/ATXN2L/DDX17/RBM14-RBM4/RBM14/RBM15/PNN/SMC4/BCLAF1/ACIN1/SRRM2/THRAP3
F10	GO:1903608	6/405	1/405	7/7365	6	2.43946563199044e-05	BP	0.0180127431748806	(BP) protein localization to cytoplasmic stress granule	6	7	405	7365	O00571/P05455/P31483/P67809/Q08211/Q92499	DDX3X/SSB/TIA1/YBX1/DHX9/DDX1
F10	GO:0006397	22/405	7/405	117/7365	3.14	2.62231223414873e-05	BP	0.0183437641600372	(BP) mRNA processing	22	117	405	7365	O43390/P18583/P22626/P23246/P26599/P49756/P55265/Q01081/Q05519/Q07666/Q07955/Q13148/Q15233/Q16629/Q5BKZ1/Q66PJ3/Q6P2Q9/Q92945/Q96E39/Q96ST2/Q9UKV3/Q9Y2W1	HNRNPR/SON/HNRNPA2B1/SFPQ/PTBP1/RBM25/ADAR/U2AF1L5/U2AF1/SRSF11/KHDRBS1/SRSF1/TARDBP/NONO/SRSF7/ZNF326/ARL6IP4/PRPF8/KHSRP/RBMXL1/IWS1/ACIN1/THRAP3
F10	GO:0016070	16/405	3/405	46/7365	5.33	3.71624202749178e-05	BP	0.0246962863936966	(BP) RNA metabolic process	16	46	405	7365	O43390/P07910/P14866/P22626/P26599/P30876/P31943/P51991/P52272/P52597/Q00839/Q14103/Q15365/Q15366/Q8TDD1/Q99700	HNRNPR/HNRNPC/HNRNPL/HNRNPA2B1/PTBP1/POLR2B/HNRNPH1/HNRNPA3/HNRNPM/HNRNPF/HNRNPU/HNRNPD/PCBP1/PCBP2/DDX54/ATXN2
F10	GO:0008380	23/405	7/405	127/7365	3.29	4.6109652282108e-05	BP	0.029183018499119	(BP) RNA splicing	23	127	405	7365	O60506/P07910/P18583/P23246/P26599/P31942/P35637/P49756/Q01081/Q05519/Q13148/Q14966/Q15233/Q16629/Q5BKZ1/Q66PJ3/Q6P2Q9/Q8IYB3/Q92945/Q96E39/Q96ST2/Q9UKV3/Q9Y2W1	SYNCRIP/HNRNPC/SON/SFPQ/PTBP1/HNRNPH3/FUS/RBM25/U2AF1L5/U2AF1/SRSF11/TARDBP/ZNF638/NONO/SRSF7/ZNF326/ARL6IP4/PRPF8/SRRM1/KHSRP/RBMXL1/IWS1/ACIN1/THRAP3
F10	GO:0000398	40/405	12/405	218/7365	3.33	4.84536289101337e-05	BP	0.029272599174754	(BP) mRNA splicing, via spliceosome	40	218	405	7365	O43290/O43390/O60506/O75400/O75494/O75533/O75643/P07910/P11940/P14866/P22626/P26599/P30876/P31942/P31943/P35637/P51991/P52272/P52597/P62995/P67809/P84103/Q00839/Q01081/Q05519/Q07955/Q08211/Q13247/Q14103/Q15365/Q15366/Q15717/Q16629/Q6P2Q9/Q8IWX8/Q8IYB3/Q8TEQ6/Q9H307/Q9UKM9/Q9UQ35	SART1/HNRNPR/SYNCRIP/PRPF40A/SRSF10/SF3B1/SNRNP200/HNRNPC/PABPC1/HNRNPL/HNRNPA2B1/PTBP1/POLR2B/HNRNPH3/HNRNPH1/FUS/HNRNPA3/HNRNPM/HNRNPF/TRA2B/YBX1/SRSF3/HNRNPU/U2AF1L5/U2AF1/SRSF11/SRSF1/DHX9/SRSF6/HNRNPD/PCBP1/PCBP2/ELAVL1/SRSF7/PRPF8/CHERP/SRRM1/GEMIN5/PNN/RALY/SRRM2
F10	GO:0036464	15/405	3/405	46/7365	5	5.43034132679732e-05	CC	0.031380289814984	(CC) cytoplasmic ribonucleoprotein granule	15	46	405	7365	O95793/P07437/P11940/P19338/P46940/P51114/P62753/Q00839/Q02878/Q07065/Q08211/Q15365/Q6P2E9/Q9HCE1/Q9Y5A9	STAU1/TUBB/PABPC1/NCL/IQGAP1/FXR1/RPS6/HNRNPU/RPL6/CKAP4/DHX9/PCBP1/EDC4/MOV10/YTHDF2
F10	GO:0070125	16/405	5/405	85/7365	3.2	6.15107363076215e-05	BP	0.0340641331776916	(BP) mitochondrial translational elongation	16	85	405	7365	O75616/P09001/P49411/P82675/Q13084/Q5T653/Q8TAE8/Q92665/Q96EY7/Q96RP9/Q9BYD1/Q9BYD3/Q9BZE1/Q9NVS2/Q9NYK5/Q9Y6G3	ERAL1/MRPL3/TUFM/MRPS5/MRPL28/MRPL2/GADD45GIP1/MRPS31/PTCD3/GFM1/MRPL13/MRPL4/MRPL37/MRPS18A/MRPL39/MRPL42
F10	GO:0061014	5/405	1/405	9/7365	5	6.57969908470876e-05	BP	0.0349803122139456	(BP) positive regulation of mRNA catabolic process	5	9	405	7365	Q7Z2W4/Q8TCS8/Q92900/Q92945/Q9HCE1	ZC3HAV1/PNPT1/UPF1/KHSRP/MOV10
F10	GO:0030426	12/405	4/405	72/7365	3	8.03776803431585e-05	CC	0.0410884519015738	(CC) growth cone	12	72	405	7365	O43390/O60716/P35580/P46940/Q14247/Q16643/Q16658/Q7Z406/Q8WX93/Q93008/Q96N67/Q9Y4I1	HNRNPR/CTNND1/MYH10/IQGAP1/CTTN/DBN1/FSCN1/MYH14/PALLD/USP9X/DOCK7/MYO5A
F11	GO:0003723	207/348	55/348	1163/7365	3.76	1.80396217217481e-35	MF	2.39764612303753e-31	(MF) RNA binding	207	1163	348	7365	O14979/O43390/O43707/O43823/O60763/O60841/O75369/O75390/O75400/O75494/O75534/O75643/O75821/O95793/P04792/P05455/P06733/P07237/P07910/P08240/P09874/P10809/P12270/P12956/P13010/P13639/P13667/P14618/P14866/P14868/P15311/P15880/P16989/P17480/P18621/P19338/P21333/P22314/P22626/P23246/P23396/P23588/P25398/P26196/P26373/P26599/P27816/P27824/P30101/P31942/P35221/P35579/P36578/P38646/P39019/P39023/P42704/P43243/P46013/P46777/P46781/P47914/P48444/P48634/P49207/P49327/P49411/P49750/P49756/P50914/P50995/P51991/P52272/P52292/P52597/P52948/P54886/P55072/P55209/P55265/P58107/P60468/P60866/P61353/P62241/P62280/P62424/P62750/P62753/P62847/P62861/P62917/P62995/P63104/P63244/P67809/P78344/P78527/P83731/P84098/P84103/Q00059/Q00341/Q00610/Q00688/Q00839/Q01081/Q01085/Q02543/Q02790/Q02878/Q04637/Q05519/Q07020/Q07065/Q07666/Q07955/Q08211/Q09666/Q12849/Q12906/Q12926/Q12931/Q13148/Q13151/Q13242/Q13247/Q13310/Q13427/Q13428/Q14103/Q14151/Q14152/Q14157/Q14204/Q14692/Q14739/Q14789/Q14974/Q14978/Q15149/Q15233/Q15365/Q15366/Q15424/Q15654/Q15717/Q15942/Q16629/Q16658/Q53EP0/Q5BKZ1/Q66PJ3/Q6P2Q9/Q6PKG0/Q6Y7W6/Q71RC2/Q7KZF4/Q7L0Y3/Q7L2E3/Q7Z2W4/Q7Z417/Q7Z6Z7/Q86UE4/Q86V81/Q86VM9/Q8IYB3/Q8NC51/Q8WWM7/Q92499/Q92541/Q92616/Q92841/Q92900/Q92945/Q92973/Q96AE4/Q96AG4/Q96I24/Q96PK6/Q99729/Q99733/Q9BVJ6/Q9BWF3/Q9BX40/Q9BYD1/Q9BYD3/Q9BZE1/Q9GZT3/Q9H307/Q9H6R4/Q9HCE1/Q9NR30/Q9NVV4/Q9NYF8/Q9NYY8/Q9NZB2/Q9P2E9/Q9UKM9/Q9UKV3/Q9UN86/Q9UPN3/Q9UQ35/Q9Y2W1/Q9Y2Z4/Q9Y4P3/Q9Y520	HNRNPDL/HNRNPR/ACTN4/AKAP8/USO1/EIF5B/FLNB/CS/PRPF40A/SRSF10/CSDE1/SNRNP200/EIF3G/STAU1/HSPB1/SSB/ENO1/P4HB/HNRNPC/SRPRA/PARP1/HSPD1/TPR/XRCC6/XRCC5/EEF2/PDIA4/PKM/HNRNPL/DARS/EZR/RPS2/YBX3/UBTF/RPL17/NCL/FLNA/UBA1/HNRNPA2B1/SFPQ/RPS3/EIF4B/RPS12/DDX6/RPL13/PTBP1/MAP4/CANX/PDIA3/HNRNPH3/CTNNA1/MYH9/RPL4/HSPA9/RPS19/RPL3/LRPPRC/MATR3/MKI67/RPL5/RPS9/RPL29/ARCN1/PRRC2A/RPL34/FASN/TUFM/YLPM1/RBM25/RPL14/ANXA11/HNRNPA3/HNRNPM/KPNA2/HNRNPF/NUP98/ALDH18A1/VCP/NAP1L1/ADAR/EPPK1/SEC61B/RPS20/RPL27/RPS8/RPS11/RPL7A/RPL23A/RPS6/RPS24/FAU/RPL8/TRA2B/YWHAZ/RACK1/YBX1/EIF4G2/PRKDC/RPL24/RPL19/SRSF3/TFAM/HDLBP/CLTC/FKBP3/HNRNPU/U2AF1L5/U2AF1/TIAL1/RPL18A/FKBP4/RPL6/EIF4G1/SRSF11/RPL18/CKAP4/KHDRBS1/SRSF1/DHX9/AHNAK/GRSF1/ILF3/ELAVL2/TRAP1/TARDBP/HNRNPA0/SRSF9/SRSF6/PABPC4/PPIG/TCOF1/HNRNPD/SAFB2/EIF3A/UBAP2L/DYNC1H1/BMS1/LBR/GOLGB1/KPNB1/NOLC1/PLEC/NONO/PCBP1/PCBP2/SAFB/TRIP6/ELAVL1/ZYX/SRSF7/FSCN1/FNDC3B/ZNF326/ARL6IP4/PRPF8/LARP1/GIGYF2/LARP4/SND1/TRMT10C/DHX30/ZC3HAV1/NUFIP2/HUWE1/MTDH/ALYREF/ZC3H18/SRRM1/SERBP1/ATXN2L/DDX1/RTF1/GCN1/DDX17/UPF1/KHSRP/TNPO1/FUBP1/LRRC59/FUBP3/RBM14-RBM4/RBM14/HNRNPAB/NAP1L4/UTP14A/RBM4/LSM14B/MRPL13/MRPL4/MRPL37/SLIRP/PNN/NOL6/MOV10/DDX21/MTPAP/BCLAF1/FASTKD2/FAM120A/RRBP1/RALY/ACIN1/G3BP2/MACF1/SRRM2/THRAP3/YARS2/TBL2/PRRC2C
F11	GO:0016020	163/348	65/348	1369/7365	2.51	2.4110038392297e-15	CC	1.6022326013601e-11	(CC) membrane	163	1369	348	7365	O00159/O00264/O00299/O14745/O15355/O43823/O60664/O60763/O75400/O75643/O95613/O95793/P00387/P00403/P04406/P04899/P05023/P05387/P06733/P07195/P07814/P07910/P08133/P08240/P09874/P10809/P11413/P11586/P12956/P13010/P13639/P14866/P14868/P15311/P15880/P16435/P16615/P17812/P19338/P20700/P21333/P21796/P22234/P22626/P23396/P23528/P25398/P26196/P26373/P26599/P26641/P27348/P27708/P27824/P30041/P33176/P35579/P36578/P39019/P40222/P41252/P42704/P43243/P46013/P46777/P46781/P47914/P48444/P48634/P49327/P49411/P50402/P50914/P50995/P52272/P52292/P52597/P53621/P55011/P55060/P55209/P55265/P58107/P60468/P60660/P60866/P61353/P62241/P62280/P62424/P62753/P62847/P62917/P63010/P78344/P78527/P83731/P84098/Q00610/Q00839/Q01970/Q02543/Q02878/Q03001/Q04637/Q07020/Q07065/Q07666/Q08211/Q09666/Q10471/Q12906/Q12931/Q13200/Q13813/Q14152/Q14203/Q14204/Q14573/Q14739/Q14789/Q14974/Q15149/Q15233/Q15365/Q15366/Q15717/Q5SRE5/Q63HN8/Q6P2E9/Q6P2Q9/Q6PKG0/Q6UB35/Q6Y7W6/Q71RC2/Q7KZF4/Q7Z406/Q7Z417/Q7Z6Z7/Q86V81/Q8N1F7/Q8N7H5/Q8NC51/Q8TEX9/Q8WUM4/Q8WWM7/Q92499/Q92616/Q92621/Q92841/Q92945/Q96AG4/Q96I24/Q9BSJ8/Q9H307/Q9HC35/Q9HCU5/Q9NR30/Q9NZB2/Q9P2E9/Q9UPN3/Q9Y520/Q9Y6C9	MYO1C/PGRMC1/CLIC1/SLC9A3R1/PPM1G/AKAP8/PLIN3/USO1/PRPF40A/SNRNP200/PCNT/STAU1/CYB5R3/COX2/GAPDH/GNAI2/ATP1A1/RPLP2/ENO1/LDHB/EPRS/HNRNPC/ANXA6/SRPRA/PARP1/HSPD1/G6PD/MTHFD1/XRCC6/XRCC5/EEF2/HNRNPL/DARS/EZR/RPS2/POR/ATP2A2/CTPS1/NCL/LMNB1/FLNA/VDAC1/PAICS/HNRNPA2B1/RPS3/CFL1/RPS12/DDX6/RPL13/PTBP1/EEF1G/YWHAQ/CAD/CANX/PRDX6/KIF5B/MYH9/RPL4/RPS19/TXLNA/IARS/LRPPRC/MATR3/MKI67/RPL5/RPS9/RPL29/ARCN1/PRRC2A/FASN/TUFM/EMD/RPL14/ANXA11/HNRNPM/KPNA2/HNRNPF/COPA/SLC12A2/CSE1L/NAP1L1/ADAR/EPPK1/SEC61B/MYL6/RPS20/RPL27/RPS8/RPS11/RPL7A/RPS6/RPS24/RPL8/AP2B1/EIF4G2/PRKDC/RPL24/RPL19/CLTC/HNRNPU/PLCB3/RPL18A/RPL6/DST/EIF4G1/RPL18/CKAP4/KHDRBS1/DHX9/AHNAK/GALNT2/ILF3/TRAP1/PSMD2/SPTAN1/EIF3A/DCTN1/DYNC1H1/ITPR3/LBR/GOLGB1/KPNB1/PLEC/NONO/PCBP1/PCBP2/ELAVL1/NUP188/RNF213/EDC4/PRPF8/LARP1/MTHFD1L/GIGYF2/LARP4/SND1/MYH14/NUFIP2/HUWE1/ALYREF/NUP93/PAF1/SERBP1/IPO4/PDCD6IP/ATXN2L/DDX1/GCN1/NUP205/DDX17/KHSRP/LRRC59/FUBP3/ESYT1/PNN/EML4/PREB/DDX21/FAM120A/RRBP1/MACF1/PRRC2C/MTCH2
F11	GO:0045296	67/348	13/348	256/7365	5.15	4.58717391752745e-14	MF	2.03227095126191e-10	(MF) cadherin binding	67	256	348	7365	O00299/O60664/O60716/O60763/O75369/O95292/O95433/O95817/P06733/P13639/P14618/P15311/P15880/P18206/P21333/P22234/P26196/P26641/P29692/P30041/P33176/P35221/P35579/P37802/P46940/P47914/P49207/P49327/P50402/P50914/P50990/P55196/P62424/P62750/P63104/P63244/P78344/P83731/Q00341/Q01970/Q02878/Q05682/Q07157/Q08379/Q09666/Q13813/Q14247/Q14847/Q15149/Q15365/Q16643/Q16658/Q32MZ4/Q6PKG0/Q6Y7W6/Q7KZF4/Q7Z2W4/Q8NC51/Q8WWM7/Q92616/Q96AG4/Q9BR76/Q9P0L0/Q9UHB6/Q9UPN3/Q9Y266/Q9Y490	CLIC1/PLIN3/CTNND1/USO1/FLNB/VAPB/AHSA1/BAG3/ENO1/EEF2/PKM/EZR/RPS2/VCL/FLNA/PAICS/DDX6/EEF1G/EEF1D/PRDX6/KIF5B/CTNNA1/MYH9/TAGLN2/IQGAP1/RPL29/RPL34/FASN/EMD/RPL14/CCT8/AFDN/RPL7A/RPL23A/YWHAZ/RACK1/EIF4G2/RPL24/HDLBP/PLCB3/RPL6/CALD1/TJP1/GOLGA2/AHNAK/SPTAN1/CTTN/LASP1/PLEC/PCBP1/DBN1/FSCN1/LRRFIP1/LARP1/GIGYF2/SND1/ZC3HAV1/SERBP1/ATXN2L/GCN1/LRRC59/CORO1B/VAPA/LIMA1/MACF1/NUDC/TLN1
F11	GO:0010494	18/348	3/348	48/7365	6	6.22286414591357e-09	CC	2.06770218408343e-05	(CC) cytoplasmic stress granule	18	48	348	7365	O95793/P26196/P55072/P67809/Q01085/Q13148/Q13310/Q14974/Q15717/Q6PKG0/Q6Y7W6/Q71RC2/Q7Z417/Q8WWM7/Q92499/Q92945/Q9BWF3/Q9HCE1	STAU1/DDX6/VCP/YBX1/TIAL1/TARDBP/PABPC4/KPNB1/ELAVL1/LARP1/GIGYF2/LARP4/NUFIP2/ATXN2L/DDX1/KHSRP/RBM4/MOV10
F11	GO:0005515	303/348	240/348	5063/7365	1.26	2.60756093857711e-08	MF	6.93141848692569e-05	(MF) protein binding	303	5063	348	7365	O00159/O00264/O00299/O14745/O14979/O15027/O15355/O15479/O43390/O43491/O43707/O43823/O60664/O60716/O60763/O60841/O75369/O75396/O75400/O75494/O75534/O75643/O75821/O94901/O95292/O95433/O95613/O95793/O95817/O95819/P00387/P00403/P04406/P04792/P04899/P05023/P05387/P05455/P06733/P07195/P07237/P07437/P07814/P07910/P07954/P08133/P09622/P09874/P10809/P11413/P11586/P12270/P12956/P13010/P13489/P13639/P13667/P13804/P14618/P14866/P14868/P15311/P15880/P16435/P16615/P16989/P17480/P18206/P18621/P19338/P20700/P21333/P21796/P22234/P22314/P22626/P23246/P23396/P23528/P23588/P26196/P26373/P26599/P26640/P26641/P27348/P27816/P27824/P29692/P30041/P30101/P31942/P32119/P33176/P34897/P34932/P35221/P35579/P35580/P36578/P37802/P38646/P39019/P39023/P40222/P40763/P40939/P41252/P42704/P43243/P45880/P46013/P46777/P46781/P46821/P46940/P48634/P49006/P49321/P49327/P49411/P49750/P49756/P50402/P50914/P50990/P50995/P51149/P51991/P52272/P52292/P52597/P52701/P52948/P54886/P55011/P55060/P55072/P55196/P55209/P55265/P56537/P60468/P60660/P60866/P61106/P61353/P62136/P62280/P62424/P62750/P62753/P62995/P63010/P63104/P63244/P67809/P78344/P78371/P78527/P83731/P84098/P84103/Q00059/Q00341/Q00610/Q00688/Q00839/Q01081/Q01105/Q01970/Q02543/Q02790/Q02952/Q03001/Q03252/Q04637/Q05519/Q05682/Q07157/Q07666/Q07955/Q08211/Q08379/Q09666/Q10471/Q12769/Q12849/Q12888/Q12906/Q12926/Q12931/Q13148/Q13162/Q13200/Q13242/Q13247/Q13310/Q13427/Q13428/Q13813/Q14103/Q14151/Q14152/Q14157/Q14203/Q14204/Q14247/Q14257/Q14573/Q14669/Q14676/Q14739/Q14789/Q14847/Q14974/Q14978/Q15084/Q15149/Q15233/Q15365/Q15366/Q15424/Q15654/Q15717/Q15942/Q16543/Q16629/Q16643/Q16658/Q32MZ4/Q5BKZ1/Q66K74/Q66PJ3/Q6P2E9/Q6P2Q9/Q6PKG0/Q6Y7W6/Q71RC2/Q7KZF4/Q7L0Y3/Q7L2E3/Q7Z2W4/Q7Z417/Q7Z4V5/Q7Z6Z7/Q86UE4/Q86V81/Q86VM9/Q8IYB3/Q8N1F7/Q8N7H5/Q8NBS9/Q8NC51/Q8TEX9/Q8WUM4/Q8WWM7/Q8WX93/Q8WXH0/Q92499/Q92541/Q92598/Q92621/Q92841/Q92900/Q92945/Q92973/Q96AE4/Q96I24/Q96N67/Q96PK6/Q96ST2/Q99729/Q99733/Q9BR76/Q9BSJ8/Q9BVJ6/Q9BW71/Q9BWF3/Q9BYD1/Q9BYD3/Q9GZT3/Q9H307/Q9HCE1/Q9HCU5/Q9NR30/Q9NTJ3/Q9NVV4/Q9NYF8/Q9P0L0/Q9UHB6/Q9UKM9/Q9UKV3/Q9ULV4/Q9UN86/Q9UPN3/Q9UPN4/Q9Y266/Q9Y2J2/Q9Y2W1/Q9Y2Z4/Q9Y490/Q9Y5V3	MYO1C/PGRMC1/CLIC1/SLC9A3R1/HNRNPDL/SEC16A/PPM1G/MAGEB2/HNRNPR/EPB41L2/ACTN4/AKAP8/PLIN3/CTNND1/USO1/EIF5B/FLNB/SEC22B/PRPF40A/SRSF10/CSDE1/SNRNP200/EIF3G/SUN1/VAPB/AHSA1/PCNT/STAU1/BAG3/MAP4K4/CYB5R3/COX2/GAPDH/HSPB1/GNAI2/ATP1A1/RPLP2/SSB/ENO1/LDHB/P4HB/TUBB/EPRS/HNRNPC/FH/ANXA6/DLD/PARP1/HSPD1/G6PD/MTHFD1/TPR/XRCC6/XRCC5/RNH1/EEF2/PDIA4/ETFA/PKM/HNRNPL/DARS/EZR/RPS2/POR/ATP2A2/YBX3/UBTF/VCL/RPL17/NCL/LMNB1/FLNA/VDAC1/PAICS/UBA1/HNRNPA2B1/SFPQ/RPS3/CFL1/EIF4B/DDX6/RPL13/PTBP1/VARS/EEF1G/YWHAQ/MAP4/CANX/EEF1D/PRDX6/PDIA3/HNRNPH3/PRDX2/KIF5B/SHMT2/HSPA4/CTNNA1/MYH9/MYH10/RPL4/TAGLN2/HSPA9/RPS19/RPL3/TXLNA/STAT3/HADHA/IARS/LRPPRC/MATR3/VDAC2/MKI67/RPL5/RPS9/MAP1B/IQGAP1/PRRC2A/MARCKSL1/NASP/FASN/TUFM/YLPM1/RBM25/EMD/RPL14/CCT8/ANXA11/RAB7A/HNRNPA3/HNRNPM/KPNA2/HNRNPF/MSH6/NUP98/ALDH18A1/SLC12A2/CSE1L/VCP/AFDN/NAP1L1/ADAR/EIF6/SEC61B/MYL6/RPS20/RAB14/RPL27/PPP1CA/RPS11/RPL7A/RPL23A/RPS6/TRA2B/AP2B1/YWHAZ/RACK1/YBX1/EIF4G2/CCT2/PRKDC/RPL24/RPL19/SRSF3/TFAM/HDLBP/CLTC/FKBP3/HNRNPU/U2AF1L5/U2AF1/SET/PLCB3/RPL18A/FKBP4/AKAP12/DST/LMNB2/EIF4G1/SRSF11/CALD1/TJP1/KHDRBS1/SRSF1/DHX9/GOLGA2/AHNAK/GALNT2/NUP160/GRSF1/TP53BP1/ILF3/ELAVL2/TRAP1/TARDBP/PRDX4/PSMD2/SRSF9/SRSF6/PABPC4/PPIG/TCOF1/SPTAN1/HNRNPD/SAFB2/EIF3A/UBAP2L/DCTN1/DYNC1H1/CTTN/RCN2/ITPR3/TRIP12/MDC1/LBR/GOLGB1/LASP1/KPNB1/NOLC1/PDIA6/PLEC/NONO/PCBP1/PCBP2/SAFB/TRIP6/ELAVL1/ZYX/CDC37/SRSF7/DBN1/FSCN1/LRRFIP1/ZNF326/MAP1S/ARL6IP4/EDC4/PRPF8/LARP1/GIGYF2/LARP4/SND1/TRMT10C/DHX30/ZC3HAV1/NUFIP2/HDGFL2/HUWE1/MTDH/ALYREF/ZC3H18/SRRM1/NUP93/PAF1/TXNDC5/SERBP1/IPO4/PDCD6IP/ATXN2L/PALLD/SYNE2/DDX1/RTF1/HSPH1/NUP205/DDX17/UPF1/KHSRP/TNPO1/FUBP1/FUBP3/DOCK7/RBM14-RBM4/RBM14/IWS1/HNRNPAB/NAP1L4/CORO1B/ESYT1/UTP14A/HIRIP3/RBM4/MRPL13/MRPL4/SLIRP/PNN/MOV10/PREB/DDX21/SMC4/MTPAP/BCLAF1/VAPA/LIMA1/RALY/ACIN1/CORO1C/G3BP2/MACF1/CEP131/NUDC/EPB41L3/THRAP3/YARS2/TLN1/MAGED1
F11	GO:1990904	37/348	6/348	120/7365	6.17	3.19457164286371e-08	CC	7.07650861755027e-05	(CC) ribonucleoprotein complex	37	120	348	7365	O14979/O43390/O43707/P04406/P05455/P07814/P13010/P13639/P14866/P19338/P22626/P23396/P36578/P42704/P46777/P46781/P51991/P52272/P52948/P61353/P62241/P62753/P62995/P67809/Q00839/Q08211/Q12906/Q13148/Q13151/Q13310/Q14103/Q15717/Q92499/Q96PK6/Q99729/Q9GZT3/Q9UN86	HNRNPDL/HNRNPR/ACTN4/GAPDH/SSB/EPRS/XRCC5/EEF2/HNRNPL/NCL/HNRNPA2B1/RPS3/RPL4/LRPPRC/RPL5/RPS9/HNRNPA3/HNRNPM/NUP98/RPL27/RPS8/RPS6/TRA2B/YBX1/HNRNPU/DHX9/ILF3/TARDBP/HNRNPA0/PABPC4/HNRNPD/ELAVL1/DDX1/RBM14-RBM4/RBM14/HNRNPAB/SLIRP/G3BP2
F11	GO:0016607	35/348	14/348	289/7365	2.5	8.44627465959331e-07	CC	0.00160370623572364	(CC) nuclear speck	35	289	348	7365	O75400/O75494/P23246/P49750/P49756/P55196/P84103/Q00839/Q01081/Q05519/Q07065/Q07955/Q13148/Q13242/Q13247/Q13427/Q14669/Q15233/Q15365/Q16629/Q66PJ3/Q6P2Q9/Q86V81/Q86VM9/Q8IYB3/Q8WWM7/Q92841/Q96PK6/Q9BWF3/Q9H307/Q9NTJ3/Q9NYF8/Q9UKV3/Q9UQ35/Q9Y2W1	PRPF40A/SRSF10/SFPQ/YLPM1/RBM25/AFDN/SRSF3/HNRNPU/U2AF1L5/U2AF1/SRSF11/CKAP4/SRSF1/TARDBP/SRSF9/SRSF6/PPIG/TRIP12/NONO/PCBP1/SRSF7/ARL6IP4/PRPF8/ALYREF/ZC3H18/SRRM1/ATXN2L/DDX17/RBM14-RBM4/RBM14/RBM4/PNN/SMC4/BCLAF1/ACIN1/SRRM2/THRAP3
F11	GO:0006397	22/348	6/348	117/7365	3.67	2.89642882745842e-06	BP	0.00481205444321873	(BP) mRNA processing	22	117	348	7365	O43390/P22626/P23246/P26599/P49756/P55265/Q01081/Q05519/Q07666/Q07955/Q13148/Q13151/Q13242/Q15233/Q16629/Q5BKZ1/Q66PJ3/Q6P2Q9/Q92945/Q96ST2/Q9UKV3/Q9Y2W1	HNRNPR/HNRNPA2B1/SFPQ/PTBP1/RBM25/ADAR/U2AF1L5/U2AF1/SRSF11/KHDRBS1/SRSF1/TARDBP/HNRNPA0/SRSF9/NONO/SRSF7/ZNF326/ARL6IP4/PRPF8/KHSRP/IWS1/ACIN1/THRAP3
F11	GO:0042645	13/348	2/348	40/7365	6.5	1.07019282879799e-05	CC	0.015300422503786	(CC) mitochondrial nucleoid	13	40	348	7365	P21796/P34897/P38646/P40939/P42704/P45880/P49411/Q00059/Q12849/Q7L0Y3/Q7L2E3/Q96AG4/Q9NYY8	VDAC1/SHMT2/HSPA9/HADHA/LRPPRC/VDAC2/TUFM/TFAM/GRSF1/TRMT10C/DHX30/LRRC59/FASTKD2
F11	GO:0000381	15/348	3/348	47/7365	5	1.15118670557415e-05	BP	0.015300422503786	(BP) regulation of alternative mRNA splicing, via spliceosome	15	47	348	7365	O75494/P14866/P26599/P49756/P62995/P84103/Q00839/Q07666/Q07955/Q13242/Q13247/Q16629/Q92841/Q9BWF3/Q9Y2W1	SRSF10/HNRNPL/PTBP1/RBM25/TRA2B/SRSF3/HNRNPU/KHDRBS1/SRSF1/SRSF9/SRSF6/SRSF7/DDX17/RBM4/THRAP3
F11	GO:0051292	5/348	1/348	9/7365	5	3.39699293694288e-05	BP	0.03963123538852	(BP) nuclear pore complex assembly	5	9	348	7365	P12270/P52948/Q8N1F7/Q8WYP5/Q92621	TPR/NUP98/NUP93/AHCTF1/NUP205
F11	GO:0034399	7/348	1/348	18/7365	7	3.57817188068799e-05	CC	0.03963123538852	(CC) nuclear periphery	7	18	348	7365	P12270/P52948/Q14974/Q8N1F7/Q8TEX9/Q92621/Q92973	TPR/NUP98/KPNB1/NUP93/IPO4/NUP205/TNPO1
